tconst,primaryTitle,genres,averageRating,startYear,nconst,primaryName,category,primaryProfession
tt0002954,Hiawatha,"Drama,Short",6.0,1913,nm0005800,Victor Milner,cinematographer,"cinematographer,actor,camera_department"
tt0004016,The Giants-White Sox Tour,"Documentary,Short,Sport",4.6,1914,nm0005800,Victor Milner,cinematographer,"cinematographer,actor,camera_department"
tt0012034,The Cave Girl,Drama,6.2,1921,nm0005800,Victor Milner,cinematographer,"cinematographer,actor,camera_department"
tt0013253,Human Hearts,Drama,7.0,1922,nm0005800,Victor Milner,cinematographer,"cinematographer,actor,camera_department"
tt0013288,The Kentucky Derby,"Action,Adventure,Crime",5.5,1922,nm0005800,Victor Milner,cinematographer,"cinematographer,actor,camera_department"
tt0014982,Her Night of Romance,"Comedy,Romance",6.8,1924,nm0005800,Victor Milner,cinematographer,"cinematographer,actor,camera_department"
tt0015268,The Red Lily,Drama,7.2,1924,nm0005800,Victor Milner,cinematographer,"cinematographer,actor,camera_department"
tt0015413,Thy Name Is Woman,"Drama,Romance",6.5,1924,nm0005800,Victor Milner,cinematographer,"cinematographer,actor,camera_department"
tt0015776,East of Suez,Drama,5.7,1925,nm0005800,Victor Milner,cinematographer,"cinematographer,actor,camera_department"
tt0016379,The Spaniard,Drama,5.1,1925,nm0005800,Victor Milner,cinematographer,"cinematographer,actor,camera_department"
tt0016500,The Wanderer,Drama,5.4,1925,nm0005800,Victor Milner,cinematographer,"cinematographer,actor,camera_department"
tt0016715,The Cat's Pajamas,Comedy,5.1,1926,nm0005800,Victor Milner,cinematographer,"cinematographer,actor,camera_department"
tt0017028,Kid Boots,"Comedy,Romance",6.9,1926,nm0005800,Victor Milner,cinematographer,"cinematographer,actor,camera_department"
tt0017056,The Lady of the Harem,Adventure,3.1,1926,nm0005800,Victor Milner,cinematographer,"cinematographer,actor,camera_department"
tt0017089,The Lucky Lady,"Comedy,Romance",5.0,1926,nm0005800,Victor Milner,cinematographer,"cinematographer,actor,camera_department"
tt0017584,You Never Know Women,Drama,6.8,1926,nm0005800,Victor Milner,cinematographer,"cinematographer,actor,camera_department"
tt0017685,Blonde or Brunette,"Comedy,Romance",7.0,1927,nm0005800,Victor Milner,cinematographer,"cinematographer,actor,camera_department"
tt0017751,Children of Divorce,"Drama,Romance",6.5,1927,nm0005800,Victor Milner,cinematographer,"cinematographer,actor,camera_department"
tt0018335,Rolled Stockings,"Drama,Romance",6.9,1927,nm0005800,Victor Milner,cinematographer,"cinematographer,actor,camera_department"
tt0018592,The Woman from Moscow,"Drama,Romance",6.0,1928,nm0005800,Victor Milner,cinematographer,"cinematographer,actor,camera_department"
tt0018971,Half a Bride,"Adventure,Drama,Romance",6.1,1928,nm0005800,Victor Milner,cinematographer,"cinematographer,actor,camera_department"
tt0019380,The Showdown,Drama,6.9,1928,nm0005800,Victor Milner,cinematographer,"cinematographer,actor,camera_department"
tt0019391,Sins of the Fathers,Drama,6.5,1928,nm0005800,Victor Milner,cinematographer,"cinematographer,actor,camera_department"
tt0019553,The Way of All Flesh,Drama,6.7,1927,nm0005800,Victor Milner,cinematographer,"cinematographer,actor,camera_department"
tt0019758,Charming Sinners,"Drama,Romance",6.0,1929,nm0005800,Victor Milner,cinematographer,"cinematographer,actor,camera_department"
tt0004555,Salomy Jane,"Crime,Drama,Western",5.8,1914,nm0005803,Hal Mohr,cinematographer,"cinematographer,director,camera_department"
tt0004555,Salomy Jane,"Crime,Drama,Western",5.8,1914,nm0005803,Hal Mohr,editor,"cinematographer,director,camera_department"
tt0008884,The Big Idea,"Comedy,Short",6.5,1917,nm0005803,Hal Mohr,director,"cinematographer,director,camera_department"
tt0008884,The Big Idea,"Comedy,Short",6.5,1917,nm0005803,Hal Mohr,writer,"cinematographer,director,camera_department"
tt0008884,The Big Idea,"Comedy,Short",6.5,1917,nm0005803,Hal Mohr,cinematographer,"cinematographer,director,camera_department"
tt0016028,Little Annie Rooney,"Comedy,Drama",6.8,1925,nm0005803,Hal Mohr,cinematographer,"cinematographer,director,camera_department"
tt0016123,The Monster,"Comedy,Horror,Mystery",6.2,1925,nm0005803,Hal Mohr,cinematographer,"cinematographer,director,camera_department"
tt0017122,The Marriage Clause,Drama,6.6,1926,nm0005803,Hal Mohr,cinematographer,"cinematographer,director,camera_department"
tt0017423,Sparrows,Drama,7.3,1926,nm0005803,Hal Mohr,cinematographer,"cinematographer,director,camera_department"
tt0017462,The Third Degree,Romance,5.1,1926,nm0005803,Hal Mohr,cinematographer,"cinematographer,director,camera_department"
tt0017676,Bitter Apples,"Drama,Romance",7.2,1927,nm0005803,Hal Mohr,cinematographer,"cinematographer,director,camera_department"
tt0017934,The Girl from Chicago,"Action,Crime,Drama",6.2,1927,nm0005803,Hal Mohr,cinematographer,"cinematographer,director,camera_department"
tt0017973,The Heart of Maryland,"Action,Drama,Romance",5.8,1927,nm0005803,Hal Mohr,cinematographer,"cinematographer,director,camera_department"
tt0018037,The Jazz Singer,"Drama,Music,Musical",6.4,1927,nm0005803,Hal Mohr,cinematographer,"cinematographer,director,camera_department"
tt0018159,A Million Bid,"Drama,Romance",5.5,1927,nm0005803,Hal Mohr,cinematographer,"cinematographer,director,camera_department"
tt0018218,Old San Francisco,"Drama,History,Romance",6.4,1927,nm0005803,Hal Mohr,cinematographer,"cinematographer,director,camera_department"
tt0018945,Glorious Betsy,"Drama,History",5.5,1928,nm0005803,Hal Mohr,cinematographer,"cinematographer,director,camera_department"
tt0019453,Tenderloin,Drama,5.2,1928,nm0005803,Hal Mohr,cinematographer,"cinematographer,director,camera_department"
tt0019725,Broadway,"Crime,Music,Romance",6.2,1929,nm0005803,Hal Mohr,cinematographer,"cinematographer,director,camera_department"
tt0020078,The Last Performance,"Drama,Horror,Romance",6.6,1929,nm0005803,Hal Mohr,cinematographer,"cinematographer,director,camera_department"
tt0020080,The Last Warning,"Horror,Mystery,Thriller",6.8,1928,nm0005803,Hal Mohr,cinematographer,"cinematographer,director,camera_department"
tt0012494,Destiny,"Drama,Fantasy,Horror",7.6,1921,nm0005804,Bruno Mondi,cinematographer,"cinematographer,camera_department,archive_footage"
tt0017912,The Masked Mannequin,\N,6.6,1927,nm0005804,Bruno Mondi,cinematographer,"cinematographer,camera_department,archive_footage"
tt0018491,Fabulous Lola,Comedy,6.8,1927,nm0005804,Bruno Mondi,cinematographer,"cinematographer,camera_department,archive_footage"
tt0019081,Die Leibeigenen,\N,6.4,1928,nm0005804,Bruno Mondi,cinematographer,"cinematographer,camera_department,archive_footage"
tt0008549,The Sea Master,"Adventure,Drama",6.1,1917,nm0005806,Ira H. Morgan,cinematographer,"cinematographer,camera_department,actor"
tt0009104,The Ghost of Rosy Taylor,Drama,6.6,1918,nm0005806,Ira H. Morgan,cinematographer,"cinematographer,camera_department,actor"
tt0010534,The Other Half,Drama,5.3,1919,nm0005806,Ira H. Morgan,cinematographer,"cinematographer,camera_department,actor"
tt0011172,The Family Honor,Drama,6.3,1920,nm0005806,Ira H. Morgan,cinematographer,"cinematographer,camera_department,actor"
tt0011344,The Jack-Knife Man,Drama,6.6,1920,nm0005806,Ira H. Morgan,cinematographer,"cinematographer,camera_department,actor"
tt0012136,Enchantment,Comedy,6.3,1921,nm0005806,Ira H. Morgan,cinematographer,"cinematographer,camera_department,actor"
tt0012928,Beauty's Worth,"Comedy,Drama,Romance",6.4,1922,nm0005806,Ira H. Morgan,cinematographer,"cinematographer,camera_department,actor"
tt0012975,The Bride's Play,"Drama,Romance",6.1,1922,nm0005806,Ira H. Morgan,cinematographer,"cinematographer,camera_department,actor"
tt0013109,The Face in the Fog,"Crime,Mystery",6.5,1922,nm0005806,Ira H. Morgan,cinematographer,"cinematographer,camera_department,actor"
tt0013750,When Knighthood Was in Flower,"Drama,Romance",6.6,1922,nm0005806,Ira H. Morgan,cinematographer,"cinematographer,camera_department,actor"
tt0014021,Enemies of Women,"Drama,Romance",4.9,1923,nm0005806,Ira H. Morgan,cinematographer,"cinematographer,camera_department,actor"
tt0014205,Little Old New York,"Comedy,Romance",6.4,1923,nm0005806,Ira H. Morgan,cinematographer,"cinematographer,camera_department,actor"
tt0015518,Yolanda,Romance,8.4,1924,nm0005806,Ira H. Morgan,cinematographer,"cinematographer,camera_department,actor"
tt0016023,Lights of Old Broadway,"Drama,Romance",6.6,1925,nm0005806,Ira H. Morgan,cinematographer,"cinematographer,camera_department,actor"
tt0016142,The Mystic,Drama,6.7,1925,nm0005806,Ira H. Morgan,cinematographer,"cinematographer,camera_department,actor"
tt0016150,Never the Twain Shall Meet,Drama,6.7,1925,nm0005806,Ira H. Morgan,cinematographer,"cinematographer,camera_department,actor"
tt0016241,Pretty Ladies,"Comedy,Drama",5.2,1925,nm0005806,Ira H. Morgan,cinematographer,"cinematographer,camera_department,actor"
tt0016628,The Barrier,Adventure,7.3,1926,nm0005806,Ira H. Morgan,cinematographer,"cinematographer,camera_department,actor"
tt0016690,Brown of Harvard,"Action,Drama,Romance",6.2,1926,nm0005806,Ira H. Morgan,cinematographer,"cinematographer,camera_department,actor"
tt0017534,West Point,"Drama,Romance,Sport",6.6,1927,nm0005806,Ira H. Morgan,cinematographer,"cinematographer,camera_department,actor"
tt0017730,The Callahans and the Murphys,"Comedy,Drama",5.1,1927,nm0005806,Ira H. Morgan,cinematographer,"cinematographer,camera_department,actor"
tt0018095,A Little Journey,"Comedy,Romance",6.3,1927,nm0005806,Ira H. Morgan,cinematographer,"cinematographer,camera_department,actor"
tt0018440,Spring Fever,Comedy,6.4,1927,nm0005806,Ira H. Morgan,cinematographer,"cinematographer,camera_department,actor"
tt0018465,The Taxi Dancer,Comedy,3.6,1927,nm0005806,Ira H. Morgan,cinematographer,"cinematographer,camera_department,actor"
tt0018471,Tell It to the Marines,"Comedy,Drama,Romance",7.1,1926,nm0005806,Ira H. Morgan,cinematographer,"cinematographer,camera_department,actor"
tt0018513,Twelve Miles Out,Drama,5.8,1927,nm0005806,Ira H. Morgan,cinematographer,"cinematographer,camera_department,actor"
tt0018870,Excess Baggage,Comedy,5.7,1928,nm0005806,Ira H. Morgan,cinematographer,"cinematographer,camera_department,actor"
tt0019152,The Mating Call,Drama,6.7,1928,nm0005806,Ira H. Morgan,cinematographer,"cinematographer,camera_department,actor"
tt0019316,The Red Mark,Drama,6.1,1928,nm0005806,Ira H. Morgan,cinematographer,"cinematographer,camera_department,actor"
tt0019839,The Duke Steps Out,"Comedy,Drama,Romance",3.2,1929,nm0005806,Ira H. Morgan,cinematographer,"cinematographer,camera_department,actor"
tt0019886,The Flying Fleet,"Adventure,Drama,Romance",6.5,1929,nm0005806,Ira H. Morgan,cinematographer,"cinematographer,camera_department,actor"
tt0019946,The Great Gabbo,"Drama,Musical,Romance",6.0,1929,nm0005806,Ira H. Morgan,cinematographer,"cinematographer,camera_department,actor"
tt0002136,Departure of a Grand Old Man,"Drama,Short",5.6,1912,nm0005809,Joseph-Louis Mundwiller,cinematographer,"cinematographer,camera_department,director"
tt0015036,Edmund Kean: Prince Among Lovers,Drama,6.6,1924,nm0005809,Joseph-Louis Mundwiller,cinematographer,"cinematographer,camera_department,director"
tt0018045,The Chess Player,"Drama,Fantasy,War",7.0,1927,nm0005809,Joseph-Louis Mundwiller,cinematographer,"cinematographer,camera_department,director"
tt0018192,Napoleon,"Biography,Drama,History",8.2,1927,nm0005809,Joseph-Louis Mundwiller,cinematographer,"cinematographer,camera_department,director"
tt0019486,The Tournament,Drama,6.0,1928,nm0005809,Joseph-Louis Mundwiller,cinematographer,"cinematographer,camera_department,director"
tt0019704,Le Bled,Adventure,6.0,1929,nm0005809,Joseph-Louis Mundwiller,cinematographer,"cinematographer,camera_department,director"
tt0008406,Panthea,Drama,6.0,1917,nm0005818,Roy F. Overbaugh,cinematographer,"cinematographer,camera_department"
tt0009444,On the Jump,"Comedy,War",4.4,1918,nm0005818,Roy F. Overbaugh,cinematographer,"cinematographer,camera_department"
tt0009524,The Prussian Cur,"Drama,War",4.7,1918,nm0005818,Roy F. Overbaugh,cinematographer,"cinematographer,camera_department"
tt0010469,The Misleading Widow,Comedy,5.5,1919,nm0005818,Roy F. Overbaugh,cinematographer,"cinematographer,camera_department"
tt0011130,Dr. Jekyll and Mr. Hyde,"Drama,Horror,Sci-Fi",6.9,1920,nm0005818,Roy F. Overbaugh,cinematographer,"cinematographer,camera_department"
tt0012664,Sentimental Tommy,Drama,6.7,1921,nm0005818,Roy F. Overbaugh,cinematographer,"cinematographer,camera_department"
tt0013336,Love's Boomerang,"Crime,Drama",6.1,1922,nm0005818,Roy F. Overbaugh,cinematographer,"cinematographer,camera_department"
tt0013369,The Man from Home,Drama,6.5,1922,nm0005818,Roy F. Overbaugh,cinematographer,"cinematographer,camera_department"
tt0013629,The Spanish Jade,Drama,6.4,1922,nm0005818,Roy F. Overbaugh,cinematographer,"cinematographer,camera_department"
tt0014068,Fury,"Adventure,Drama",7.1,1923,nm0005818,Roy F. Overbaugh,cinematographer,"cinematographer,camera_department"
tt0014605,The White Sister,"Drama,Romance",6.9,1923,nm0005818,Roy F. Overbaugh,cinematographer,"cinematographer,camera_department"
tt0015289,Romola,"Drama,History",6.1,1924,nm0005818,Roy F. Overbaugh,cinematographer,"cinematographer,camera_department"
tt0016346,Shore Leave,Comedy,7.2,1925,nm0005818,Roy F. Overbaugh,cinematographer,"cinematographer,camera_department"
tt0016377,Soul-Fire,Drama,5.9,1925,nm0005818,Roy F. Overbaugh,cinematographer,"cinematographer,camera_department"
tt0017198,Nell Gwyn,"Biography,Drama,History",6.1,1926,nm0005818,Roy F. Overbaugh,cinematographer,"cinematographer,camera_department"
tt0017773,Confetti,"Drama,Romance",4.8,1928,nm0005818,Roy F. Overbaugh,cinematographer,"cinematographer,camera_department"
tt0017841,"East Side, West Side","Drama,Romance,Sport",7.1,1927,nm0005821,Theodore J. Pahle,cinematographer,"cinematographer,director,actor"
tt0020040,The Jazz Age,"Drama,Romance",8.4,1929,nm0005821,Theodore J. Pahle,cinematographer,"cinematographer,director,actor"
tt0009765,Virtuous Wives,Drama,5.1,1918,nm0005823,Ernest Palmer,cinematographer,"cinematographer,camera_department"
tt0010466,The Miracle Man,Drama,6.7,1919,nm0005823,Ernest Palmer,cinematographer,"cinematographer,camera_department"
tt0012045,The Child Thou Gavest Me,Drama,7.1,1921,nm0005823,Ernest Palmer,cinematographer,"cinematographer,camera_department"
tt0012366,Ladies Must Live,"Drama,Romance",7.1,1921,nm0005823,Ernest Palmer,cinematographer,"cinematographer,camera_department"
tt0013311,The Song of Life,Drama,6.8,1922,nm0005823,Ernest Palmer,cinematographer,"cinematographer,camera_department"
tt0013540,Red Hot Romance,Comedy,4.4,1922,nm0005823,Ernest Palmer,cinematographer,"cinematographer,camera_department"
tt0015727,The Dancers,Drama,6.6,1925,nm0005823,Ernest Palmer,cinematographer,"cinematographer,camera_department"
tt0015775,East Lynne,Drama,7.6,1925,nm0005823,Ernest Palmer,cinematographer,"cinematographer,camera_department"
tt0017243,The Palace of Pleasure,"Action,Adventure,Drama",5.1,1926,nm0005823,Ernest Palmer,cinematographer,"cinematographer,camera_department"
tt0018379,7th Heaven,"Drama,Romance",7.6,1927,nm0005823,Ernest Palmer,cinematographer,"cinematographer,camera_department"
tt0019429,Street Angel,Drama,7.3,1928,nm0005823,Ernest Palmer,cinematographer,"cinematographer,camera_department"
tt0008966,The Claw,Drama,4.6,1918,nm0005828,Lewis W. Physioc,cinematographer,"visual_effects,cinematographer,art_department"
tt0009267,The Knife,"Drama,Thriller",5.3,1918,nm0005828,Lewis W. Physioc,cinematographer,"visual_effects,cinematographer,art_department"
tt0009482,Peck's Bad Girl,Comedy,6.8,1918,nm0005828,Lewis W. Physioc,cinematographer,"visual_effects,cinematographer,art_department"
tt0010178,The Glorious Lady,Drama,5.9,1919,nm0005828,Lewis W. Physioc,cinematographer,"visual_effects,cinematographer,art_department"
tt0011369,The Monastery's Hunter,Drama,8.5,1920,nm0005832,Franz Planer,cinematographer,"cinematographer,camera_department,archive_footage"
tt0011525,The Great Cattle War,Drama,6.1,1920,nm0005832,Franz Planer,cinematographer,"cinematographer,camera_department,archive_footage"
tt0013121,Der Favorit der Königin,\N,6.3,1922,nm0005832,Franz Planer,cinematographer,"cinematographer,camera_department,archive_footage"
tt0013619,Sodom and Gomorrah,Drama,5.9,1922,nm0005832,Franz Planer,cinematographer,"cinematographer,camera_department,archive_footage"
tt0014900,Finances of the Grand Duke,Comedy,6.2,1924,nm0005832,Franz Planer,cinematographer,"cinematographer,camera_department,archive_footage"
tt0017621,A Daughter of Destiny,"Drama,Fantasy,Horror",6.2,1928,nm0005832,Franz Planer,cinematographer,"cinematographer,camera_department,archive_footage"
tt0017905,Girls for Sale!,Drama,6.4,1927,nm0005832,Franz Planer,cinematographer,"cinematographer,camera_department,archive_footage"
tt0019587,Volga Volga,Drama,5.9,1928,nm0005832,Franz Planer,cinematographer,"cinematographer,camera_department,archive_footage"
tt0004537,Rip Van Winkle,"Drama,Fantasy",5.8,1914,nm0005835,Sol Polito,cinematographer,"cinematographer,camera_department"
tt0005041,A Butterfly on the Wheel,Drama,6.5,1915,nm0005835,Sol Polito,cinematographer,"cinematographer,camera_department"
tt0006291,Wildfire,Drama,7.3,1915,nm0005835,Sol Polito,cinematographer,"cinematographer,camera_department"
tt0009930,Bill Apperson's Boy,Drama,7.8,1919,nm0005835,Sol Polito,cinematographer,"cinematographer,camera_department"
